model_date,model_clump,data_date,data_clump,mse,mse_stdv,mse_conf,mae,mae_stdv,mae_conf,r2,r2_stdv,r2_conf
2018-05-19 04:00:00,0.75,2018-05-23 13:00:00,0.75,0.849906042909387,0.012821026996207959,0.07928292466653586,0.818296345330482,0.008225906664905958,0.07928292466653586,0.6549162701330312,0.004450219136262557,0.07928292466653586
2018-05-21 15:00:00,0.75,2018-05-14 10:00:00,0.75,0.5966130066853761,0.8569379757418691,0.004535801085667284,0.3910400222902618,0.2948218739175952,0.004535801085667284,-135.34133576224278,182.0182177587653,0.004535801085667284
2018-05-21 15:00:00,0.75,2018-05-15 19:00:00,0.75,0.7654793599032516,0.08610905549907048,0.05171867563537967,0.4758074527038045,0.043105960864949215,0.05171867563537967,0.24891935212457864,0.05138466623448799,0.05171867563537967
2018-05-21 15:00:00,0.75,2018-05-17 00:00:00,0.75,0.0,0.0,5.785846810182689e-10,0.0,0.0,5.785846810182689e-10,1.0,0.0,5.785846810182689e-10
2018-05-21 15:00:00,0.75,2018-05-19 04:00:00,0.75,0.36145139098911405,0.049308354130548515,0.11613872701819931,0.4612833442959577,0.017020919354050274,0.11613872701819931,0.030738881323986944,0.14006779050600796,0.11613872701819931
2018-05-21 15:00:00,0.75,2018-05-21 15:00:00,0.75,0.01535503051803172,0.001069434500229142,0.9778591586117968,0.07396578446330263,0.0007007692342132756,0.9778591586117968,0.994970864241194,0.0003499422081770269,0.9778591586117968
2018-05-21 15:00:00,0.75,2018-05-23 13:00:00,0.75,0.2336864528664598,0.037983739213927586,0.05611654471278564,0.32297193339325425,0.014896509001023414,0.05611654471278564,-0.360227144931166,0.36346869131196946,0.05611654471278564
2018-05-23 13:00:00,0.75,2018-05-14 10:00:00,0.75,0.5045898070104765,0.006462528294206649,0.842725287668438,0.598239246518733,0.0038836511455408135,0.842725287668438,0.7159872066376071,0.00357689429312617,0.842725287668438
2018-05-23 13:00:00,0.75,2018-05-15 19:00:00,0.75,0.6923634828836192,0.00561695807511795,0.8627856716510692,0.7144309662517883,0.00306544605305087,0.8627856716510692,0.7523094525483539,0.0020897814528241638,0.8627856716510692
2018-05-23 13:00:00,0.75,2018-05-17 00:00:00,0.75,0.3146921958065804,0.003930990335068768,0.9918513192715345,0.4521201784684224,0.0024165037675478317,0.9918513192715345,0.8276386967351751,0.0021647984746017974,0.9918513192715345
2018-05-23 13:00:00,0.75,2018-05-19 04:00:00,0.75,0.4967043485486927,0.008533417295690564,0.9999999999997864,0.5741891813767321,0.00417898210564703,0.9999999999997864,0.5872733668537049,0.0070906739592143265,0.9999999999997864
2018-05-23 13:00:00,0.75,2018-05-21 15:00:00,0.75,0.8839714994425476,0.0031063750074885555,0.9999999999999062,0.7331784244236137,0.0012047749066276276,0.9999999999999062,0.711813503273398,0.0010127196764734509,0.9999999999999062
2018-05-23 13:00:00,0.75,2018-05-23 13:00:00,0.75,0.008636693616491989,0.000248688381957454,0.9999999999999676,0.051966082458934235,0.00041433351958448575,0.9999999999999676,0.994737162862938,0.00015154022016277484,0.9999999999999676
